domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,screenshot_path_banner,screenshot_path_manage,notes
opm.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:43:28.864Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
opm.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:43:28.865Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
opm.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:43:28.865Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
opm.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:43:32.737Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mdes.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:43:32.933Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mdes.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:43:32.933Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mdes.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:43:36.810Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mdes.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:43:36.976Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moph.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:43:36.980Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moph.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:43:40.724Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moph.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:43:40.857Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moph.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:43:40.857Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mof.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:43:44.454Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mof.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:43:44.500Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mof.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:43:45.876Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mof.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:43:49.398Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mfa.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:43:49.531Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mfa.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:43:50.316Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mfa.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:43:53.800Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mfa.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:43:54.084Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moi.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:43:55.256Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moi.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:43:57.872Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moi.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:43:57.941Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moc.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:43:57.941Z,,error,"page.goto: net::ERR_CONNECTION_RESET at http://moc.go.th/
Call log:
[2m  - navigating to ""http://moc.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
moc.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:43:58.054Z,,error,"page.goto: net::ERR_EMPTY_RESPONSE at http://moc.go.th/
Call log:
[2m  - navigating to ""http://moc.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
moc.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:43:58.146Z,,error,"page.goto: net::ERR_CONNECTION_RESET at http://moc.go.th/
Call log:
[2m  - navigating to ""http://moc.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
moi.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:43:59.083Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moc.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:44:01.515Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mot.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:44:03.908Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
mot.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:44:04.212Z,,script_error,"page.evaluateHandle: ReferenceError: __name is not defined
    at eval (eval at evaluate (:290:30), <anonymous>:1:363)
    at UtilityScript.evaluate (<anonymous>:292:16)
    at UtilityScript.<anonymou",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,Unhandled script error
moac.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:24.000Z,https://moac.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,2,,,,,,,,,,,evidence/moac.go.th/desktop/run1_banner.png,,
mot.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:24.000Z,https://mot.go.th/intro,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,4,,,,,,,,,,,evidence/mot.go.th/mobile/run2_banner.png,,
mot.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:23.999Z,https://mot.go.th/intro,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,4,,,,,,,,,,,evidence/mot.go.th/mobile/run1_banner.png,,
moac.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:28.759Z,https://moac.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,2,,,,,,,,,,,evidence/moac.go.th/desktop/run2_banner.png,,
moe.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:33.442Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://moe.go.th/
Call log:
[2m  - navigating to ""http://moe.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
moe.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:33.506Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://moe.go.th/
Call log:
[2m  - navigating to ""http://moe.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
moe.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:33.557Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://moe.go.th/
Call log:
[2m  - navigating to ""http://moe.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
moe.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:33.606Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://moe.go.th/
Call log:
[2m  - navigating to ""http://moe.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
moac.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:29.846Z,https://moac.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,2,,,,,,,,,,,evidence/moac.go.th/mobile/run1_banner.png,,
moac.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:29.847Z,https://moac.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,2,,,,,,,,,,,evidence/moac.go.th/mobile/run2_banner.png,,
m-society.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:33.657Z,https://m-society.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/m-society.go.th/desktop/run1_banner.png,,
m-society.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:34.437Z,https://m-society.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/m-society.go.th/desktop/run2_banner.png,,
justice.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:38.071Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://justice.go.th/
Call log:
[2m  - navigating to ""http://justice.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
justice.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:38.150Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://justice.go.th/
Call log:
[2m  - navigating to ""http://justice.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
justice.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:38.226Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://justice.go.th/
Call log:
[2m  - navigating to ""http://justice.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
justice.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:38.284Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://justice.go.th/
Call log:
[2m  - navigating to ""http://justice.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
m-society.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:34.809Z,https://m-society.go.th/home.php,ok,,1,,unknown,en,1,1,0,1,1,1,0,,0,0,0,0,1,9,0,0,,0,,,,,0,,evidence/m-society.go.th/mobile/run1_banner.png,,
mnre.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:38.341Z,https://www.mnre.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/mnre.go.th/desktop/run1_banner.png,,
m-society.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:37.360Z,https://m-society.go.th/home.php,ok,,1,,unknown,en,1,1,0,1,1,1,0,,0,0,0,0,1,9,0,0,,0,,,,,0,,evidence/m-society.go.th/mobile/run2_banner.png,,
mnre.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:41.676Z,https://www.mnre.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/mnre.go.th/desktop/run2_banner.png,,
industry.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:45.621Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://industry.go.th/
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:45.688Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://industry.go.th/
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:45.739Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://industry.go.th/
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:45.788Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://industry.go.th/
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
mnre.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:42.391Z,https://www.mnre.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/mnre.go.th/mobile/run1_banner.png,,
mnre.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:44.168Z,https://www.mnre.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/mnre.go.th/mobile/run2_banner.png,,
m-culture.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:45.840Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,7,,,,,,,,,,,evidence/m-culture.go.th/desktop/run1_banner.png,,
m-culture.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:46.329Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,7,,,,,,,,,,,evidence/m-culture.go.th/desktop/run2_banner.png,,
labour.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:51.284Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:51.352Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:51.409Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:51.490Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
m-culture.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:48.101Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,7,,,,,,,,,,,evidence/m-culture.go.th/mobile/run1_banner.png,,
m-culture.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:51.238Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,7,,,,,,,,,,,evidence/m-culture.go.th/mobile/run2_banner.png,,
rd.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:51.541Z,https://rd.go.th/landing.html,ok,,0,,unknown,th-TH,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/rd.go.th/desktop/run1_banner.png,,
rd.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:52.056Z,https://rd.go.th/landing.html,ok,,0,,unknown,th-TH,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/rd.go.th/desktop/run2_banner.png,,
customs.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:56.479Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:56.550Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:56.613Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:56.664Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
rd.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T07:59:55.190Z,https://rd.go.th/landing.html,ok,,1,,unknown,th-TH,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/rd.go.th/mobile/run1_banner.png,,
rd.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T07:59:55.767Z,https://rd.go.th/landing.html,ok,,1,,unknown,th-TH,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/rd.go.th/mobile/run2_banner.png,,
excise.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T07:59:56.722Z,https://excise.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/excise.go.th/desktop/run1_banner.png,,
excise.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T07:59:59.470Z,https://excise.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/excise.go.th/desktop/run2_banner.png,,
dlt.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:00:03.137Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:00:03.212Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:00:03.268Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
